Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,street,city,state,zip,dob,trans_num,merch_lat,merch_long,lat,long,city_pop,job,dob_year,is_fraud
614,2023-11-15,4335922278550175,Target,grocery,329.9110003954598,Mike,Johnson,Pine Rd,New York,CA,46735,2019-04-19,TXN000614,-83.51327205014626,-17.612614143050536,-46.06857881227345,-116.7784076407801,962602,Engineer,1998,0
615,2023-12-03,4641410491953194,Starbucks,grocery,269.9004051717734,John,Johnson,Pine Rd,Los Angeles,CA,82959,2019-12-22,TXN000615,77.90024244379222,-174.46814973549962,-69.42756854936582,-46.11744016517662,5473518,Engineer,1956,0
616,2023-01-23,4370525121604737,Amazon,grocery,45.60172417967807,John,Smith,Main St,New York,IL,49218,2004-09-21,TXN000616,-27.867629106786517,-26.480229942850855,6.000860680662981,-169.8174258152473,5786902,Manager,1979,0
617,2023-04-12,4872816323795230,Walmart,online,22.29492697096428,Sarah,Williams,Oak Ave,Chicago,NY,22213,2017-02-10,TXN000617,-70.83328260875285,38.229673472690536,64.43914009092455,-130.6555406854387,2408901,Manager,1968,0
618,2023-10-22,4171466108646916,Walmart,grocery,494.9294246376206,John,Brown,Main St,Chicago,NY,38460,2015-06-19,TXN000618,-1.4657631492334673,20.79531327530225,42.615039764380924,-117.64669292643165,1182685,Doctor,1972,0
619,2023-10-01,4416754471115096,Starbucks,online,19.86055941379058,John,Johnson,Oak Ave,Los Angeles,NY,74680,2017-10-19,TXN000619,48.324203219544074,54.48099808807399,-51.19036864520572,-160.41235400993594,5817290,Doctor,1957,0
620,2023-03-09,4761947038902174,Amazon,grocery,225.04148525982902,Jane,Smith,Main St,New York,IL,41017,1994-04-15,TXN000620,-50.10348336883935,-124.53273630968994,-18.12613391535855,56.39650438422427,2218665,Engineer,1966,0
621,2023-03-18,4514808942130638,CVS,gas,254.7864171808093,John,Brown,Pine Rd,Chicago,IL,40990,1997-05-19,TXN000621,-41.4917909759946,52.75263556106373,1.4209577156299673,121.32280648912223,8435288,Engineer,1970,0
622,2023-05-16,4670463423058902,Target,shopping,63.053673161220296,Jane,Williams,Pine Rd,Chicago,NY,29515,2016-02-04,TXN000622,-46.31130237625503,-114.24541725224199,55.83705291060039,-45.606453708261256,6384908,Engineer,1975,0
623,2023-06-26,4818389571383176,Amazon,grocery,88.68558032765955,John,Williams,Oak Ave,Chicago,NY,39991,2013-03-08,TXN000623,88.50114950970206,90.18863305082965,61.04188855910965,134.84753161855224,9412887,Manager,1977,0
624,2023-08-14,4690914529570964,Walmart,gas,179.1434781731245,Mike,Brown,Oak Ave,Los Angeles,CA,17634,2016-09-16,TXN000624,-54.46732792850234,-57.928459225435205,73.74929614339968,-103.19523315835445,709444,Teacher,1988,0
625,2023-05-15,4867827273614491,Starbucks,grocery,382.02955872576297,Sarah,Williams,Main St,Los Angeles,IL,87034,2008-04-03,TXN000625,13.593639053902322,75.56235601732328,1.6641450905175361,-62.85944751795378,7494614,Teacher,1982,0
626,2023-06-18,4968383121092077,Starbucks,grocery,256.00579990983204,Jane,Johnson,Oak Ave,Chicago,IL,86452,2022-06-01,TXN000626,76.54763549825358,-162.76838439380145,34.96945435845534,-125.73468250877937,6847896,Manager,1989,0
627,2023-09-30,4601923250166022,Target,grocery,320.76142790371597,Sarah,Johnson,Main St,Chicago,NY,39377,2002-11-16,TXN000627,-63.558617601999735,-33.170390787271174,-69.87593317789131,43.40131035083951,619026,Doctor,1968,0
628,2023-01-14,4418156691448207,Starbucks,gas,492.66140476988403,Jane,Johnson,Oak Ave,New York,NY,43001,2007-04-27,TXN000628,84.75375561618603,73.81242801479979,11.75201279171678,-28.846947286689527,1216093,Teacher,1978,0
629,2023-04-03,4662986691224160,Starbucks,shopping,385.16269048003875,Jane,Williams,Oak Ave,New York,IL,11391,1996-01-23,TXN000629,80.54590219121243,-98.32661412066211,-45.23547429519568,40.78200486308353,5984928,Doctor,1969,0
630,2023-09-18,4418929534613251,Amazon,gas,220.00894157990277,Jane,Johnson,Oak Ave,New York,CA,75206,2018-01-27,TXN000630,69.22295767048726,106.30333612700014,-12.290960695210003,94.20296594190609,5717249,Engineer,1969,0
631,2023-11-23,4992198558012967,CVS,shopping,225.98875128929163,Mike,Smith,Pine Rd,Los Angeles,NY,52215,1998-11-24,TXN000631,-51.37982616059959,47.08070391777551,24.129091495209494,16.453085771861453,9551717,Engineer,1959,0
632,2023-07-06,4100125276809316,Target,grocery,311.2921781352975,John,Johnson,Pine Rd,Chicago,IL,89720,1999-04-06,TXN000632,24.129910081977002,31.52223797392739,-43.742531186319404,45.94692776464365,9321417,Doctor,1961,0
633,2023-07-14,4850361523275131,Amazon,online,334.35577816735764,Jane,Johnson,Main St,Los Angeles,IL,37114,2019-03-11,TXN000633,46.960465133023234,-52.72241248643863,-80.60668959658301,156.69011318195987,5247915,Engineer,1982,0
634,2023-02-09,4742390138342620,CVS,grocery,252.8519082891523,Mike,Williams,Oak Ave,Chicago,CA,21882,2011-01-20,TXN000634,87.48502707535735,-6.3174706627976605,-88.15790584642365,-72.33684854081648,8588540,Manager,1974,0
635,2023-06-13,4053308481311141,Amazon,shopping,324.2063052934151,Jane,Johnson,Main St,New York,CA,27273,2017-11-25,TXN000635,-57.523712025353326,35.04574835202712,-86.01128360198612,-50.700982091776865,5457565,Doctor,1974,0
636,2023-07-14,4629190341076452,Amazon,gas,16.64858473497889,John,Brown,Oak Ave,New York,NY,55647,2015-05-14,TXN000636,47.884661913473366,-9.913638990639441,-88.49704724752146,78.37321021536127,58648,Doctor,1953,0
637,2023-03-30,4139034124934846,Starbucks,grocery,217.66331762893785,Jane,Smith,Pine Rd,New York,NY,92665,2015-02-10,TXN000637,-29.01578941311967,71.39279661860164,-70.13608981958242,40.0699861399392,5819281,Doctor,1953,0
638,2023-04-09,4305929034760959,CVS,gas,143.074347656371,Mike,Williams,Pine Rd,New York,NY,74892,2006-04-30,TXN000638,-58.38723619775958,-23.869104081494555,-46.892031377376625,-115.72815436570266,9288544,Teacher,1958,0
639,2023-05-18,4782836620540386,Target,gas,68.94135039533964,John,Smith,Oak Ave,Chicago,IL,52679,2010-09-02,TXN000639,-14.152150581506106,-107.18165457286908,-50.180127447186145,-44.58696839622354,8004751,Doctor,1964,0
640,2023-01-08,4415643422128282,Target,gas,54.275523840343695,Mike,Brown,Oak Ave,New York,NY,10427,1994-08-04,TXN000640,52.89046418675096,-102.983838191623,87.62338695238142,-11.578315275102625,6290993,Doctor,1975,0
641,2023-04-28,4114742119918549,CVS,grocery,303.5801219792604,John,Williams,Pine Rd,Chicago,IL,76267,2019-03-20,TXN000641,-6.327035333270615,-177.91064321654122,-34.91890106239022,-29.019658331379844,2440929,Doctor,1964,0
642,2023-03-19,4428866129131974,Starbucks,gas,264.1822708405428,John,Williams,Pine Rd,Chicago,NY,10799,1993-10-24,TXN000642,6.754158036548731,-71.65522239887791,-67.06425899530817,-115.82106900406532,2080796,Teacher,1975,0
643,2023-04-30,4605712310310908,Walmart,gas,130.52413791320276,Sarah,Johnson,Main St,Los Angeles,CA,65659,2016-02-02,TXN000643,89.12869383602182,89.61035057226707,8.201257950196435,152.7948330423344,1624468,Engineer,1977,0
644,2023-02-13,4328023676882564,Amazon,grocery,238.12027909239467,Sarah,Smith,Pine Rd,New York,CA,17025,1999-11-01,TXN000644,-18.16032607966332,105.89857518153946,64.4323419715515,94.43475420983128,2756455,Teacher,1956,0
645,2023-11-22,4829019950085302,Starbucks,gas,248.6549960152921,Sarah,Brown,Oak Ave,New York,IL,24481,2012-11-03,TXN000645,20.772135847663165,-107.11168484553,32.05086782178154,-6.711900441173185,7814527,Manager,1981,0
646,2023-08-05,4300721299846717,CVS,grocery,101.52944531711482,John,Brown,Main St,Los Angeles,CA,35411,2018-09-18,TXN000646,-24.25604370923307,165.2558388737068,-36.70522395561895,64.82197019046117,8152958,Doctor,1961,0
647,2023-09-05,4385767170382228,Amazon,shopping,327.78606563141705,Jane,Williams,Oak Ave,Chicago,IL,24961,1997-04-14,TXN000647,-19.298583660833117,0.8650056528456105,11.090908762461893,143.02176196878787,9423191,Manager,1984,0
648,2023-10-16,4502432963728101,Target,shopping,391.55508141111477,Mike,Johnson,Main St,New York,IL,31767,2013-09-28,TXN000648,35.21533562017346,150.11234964666096,38.674075356073644,-130.97730874983438,5952425,Teacher,1981,0
649,2023-07-01,4877747786721940,Walmart,shopping,396.7744527403119,Mike,Williams,Oak Ave,Chicago,CA,61690,2003-04-02,TXN000649,78.81965569707901,74.4355014701872,41.05880862619361,-89.86570174548804,9446728,Engineer,1958,0
650,2023-02-01,4662497335205334,Target,gas,303.22256619821025,Mike,Williams,Pine Rd,Los Angeles,IL,62870,2006-01-08,TXN000650,7.624611088617854,80.07603228806869,29.976921953583997,15.372449012392224,3201963,Engineer,1963,0
651,2023-07-16,4456542953396087,CVS,online,258.2610983469119,Sarah,Williams,Oak Ave,Chicago,CA,46135,2008-11-10,TXN000651,48.31198721078036,-149.3842963298144,66.74587645961122,107.64373368684909,1191296,Doctor,1962,0
652,2023-08-03,4586755320537988,Amazon,online,35.19853578767047,John,Williams,Main St,New York,NY,74514,2008-02-20,TXN000652,-73.9428194129465,-100.80319431710495,66.61898250193877,-166.94823764105016,5596237,Engineer,1993,0
653,2023-09-30,4976642592795660,CVS,gas,147.4764929315449,Sarah,Brown,Oak Ave,Chicago,NY,96928,2001-01-18,TXN000653,-51.99155326225315,-176.82666001398985,14.208580693260586,174.2465340706898,2588669,Teacher,1982,0
654,2023-06-07,4660621093038041,Amazon,online,51.1693661551941,Jane,Brown,Main St,Chicago,CA,88798,2020-05-15,TXN000654,0.38369536551583394,77.80595057162549,-12.625853559981792,-16.233622962337023,3879005,Teacher,1981,0
655,2023-02-16,4951015836334572,Starbucks,grocery,482.0924646348445,John,Williams,Oak Ave,New York,CA,80765,2002-12-21,TXN000655,-86.39788974682054,-56.0022161657364,25.482653201717966,-50.67678937617973,6688213,Engineer,1968,0
656,2023-04-14,4805753898679988,Walmart,online,71.86467238175155,Mike,Williams,Pine Rd,New York,CA,33772,1996-02-23,TXN000656,-44.486103822739416,103.19490578748486,57.27816024668337,-74.61920237768213,2533517,Doctor,1979,0
657,2023-05-13,4432456239593444,Starbucks,gas,80.12882787629552,Sarah,Johnson,Pine Rd,Chicago,CA,28799,2021-04-09,TXN000657,3.1322321684939,-57.98296082267055,-88.98262112858674,-117.2315852456862,3586068,Doctor,1965,0
658,2023-08-24,4792387289481887,Starbucks,gas,445.3404260735936,Sarah,Williams,Oak Ave,Chicago,NY,33555,2018-10-14,TXN000658,-87.30698431386587,114.96015082758998,88.55946162267321,104.96660721481004,998494,Teacher,1961,0
659,2023-07-28,4000701674856912,CVS,grocery,472.2445003208466,Jane,Brown,Oak Ave,Los Angeles,IL,29333,2001-07-08,TXN000659,-42.381668479312495,-132.9486286506073,-57.079120980744136,163.94909930859473,8458654,Engineer,1959,0
660,2023-05-10,4865022073252234,Walmart,shopping,384.0853744212804,Jane,Smith,Oak Ave,New York,IL,14261,2009-11-22,TXN000660,2.5255475056565047,-117.58566356729705,-5.355182581204289,-31.08788825565665,2972227,Teacher,1951,0
661,2023-12-27,4583559351130004,Amazon,gas,7.675437217971586,Sarah,Brown,Main St,Chicago,NY,79002,2010-11-27,TXN000661,13.166864636624226,-57.28444574978286,66.965352271716,162.87145011124426,4159956,Teacher,1967,0
662,2023-08-10,4386036501850621,Amazon,grocery,5.666404123499031,Jane,Johnson,Oak Ave,New York,IL,56553,2018-11-24,TXN000662,76.635304749955,-32.944540002381615,-49.49272817204411,116.56714155661228,8118507,Manager,1962,0
663,2023-03-28,4447242953187873,Target,online,192.15988104478814,Mike,Brown,Oak Ave,Los Angeles,NY,13088,2007-10-23,TXN000663,26.16221218510941,-54.466988096527786,-4.176859697931022,-6.821594108525403,2222746,Teacher,1978,0
664,2023-02-07,4552174926205551,Amazon,online,75.98070815539181,Jane,Smith,Main St,Chicago,IL,55783,2019-03-18,TXN000664,-15.347555544601121,94.91293170835917,-66.13520756738775,62.64942448540779,8907174,Doctor,1973,0
665,2023-02-25,4966452045054545,CVS,grocery,14.101140365040656,Jane,Williams,Pine Rd,Chicago,CA,11115,2008-09-18,TXN000665,77.4632118839522,-145.09749865438272,-18.88626143012533,-23.40569549863335,2785614,Engineer,1987,0
666,2023-03-31,4091155572792546,Starbucks,grocery,234.71301125522982,Sarah,Smith,Oak Ave,Chicago,CA,80114,2000-02-10,TXN000666,51.27893700980297,-53.561872930144304,-58.115618137259546,21.140426956518866,1843601,Engineer,1961,0
667,2023-02-28,4623322651193052,Starbucks,gas,471.8156392164509,Sarah,Williams,Oak Ave,New York,CA,78126,2015-04-06,TXN000667,-53.99839419970543,121.40639982556536,-24.54700522119174,-159.10331867333863,5367310,Manager,1978,0
668,2023-03-10,4111823165355932,Starbucks,online,165.29068957670356,John,Williams,Pine Rd,Los Angeles,NY,82908,2008-08-03,TXN000668,-66.44837495721244,-155.95305218561808,-22.77644097731003,70.65485110819193,3543654,Manager,1971,0
669,2023-04-15,4648322703682089,Walmart,grocery,332.26463582220475,John,Brown,Pine Rd,New York,NY,79109,1993-04-06,TXN000669,31.64609443369193,159.24366276168865,88.77074212769989,-160.98312798571078,2513240,Doctor,1985,0
670,2023-03-05,4800534471309865,Amazon,online,327.85649980055814,Sarah,Brown,Main St,Chicago,IL,12978,2002-06-02,TXN000670,10.77896980385708,175.07406321792462,89.06634527467901,114.15058089107384,8972990,Manager,1950,0
671,2023-11-24,4229145533905087,CVS,grocery,129.28465131425804,Jane,Brown,Oak Ave,Los Angeles,IL,19422,1997-10-12,TXN000671,52.14125048269602,-148.11545742297116,-69.33846984108976,116.9808946058007,4857418,Teacher,1992,0
672,2023-01-30,4703758990314615,Walmart,online,326.96049816781283,Jane,Johnson,Oak Ave,Chicago,IL,53626,2010-07-26,TXN000672,42.98490901416358,-75.1418919879347,40.67438027910251,-94.65217647976274,763523,Teacher,1989,0
673,2023-07-11,4705375118385576,Target,shopping,110.10531727201118,John,Brown,Main St,Chicago,NY,99233,1999-12-25,TXN000673,22.538076094352704,-45.93576022727177,-80.68581365956179,-63.4813988271119,4133244,Doctor,1983,0
674,2023-05-30,4449153974074497,CVS,gas,65.39366972056007,John,Johnson,Pine Rd,New York,IL,66174,2021-10-15,TXN000674,87.54879089320059,99.50089271498138,-84.56543723930605,-6.728263719014421,7885904,Engineer,1983,0
675,2023-12-25,4776508940488239,CVS,online,352.1847263520466,John,Brown,Main St,Chicago,CA,47743,2019-04-27,TXN000675,6.046151419873553,34.533652362024185,-71.03989903590642,34.79864649569333,6565706,Doctor,1997,0
676,2023-02-10,4589459691447392,CVS,shopping,61.15320446643879,Mike,Williams,Pine Rd,Los Angeles,IL,80461,2016-11-30,TXN000676,-69.64096382969043,51.971652177324245,83.78741826142812,-76.55268177288119,2514037,Manager,1982,0
677,2023-05-26,4945622650282225,Starbucks,online,498.4700632017309,Mike,Johnson,Main St,Chicago,CA,67199,2010-12-14,TXN000677,59.08924166687791,92.70353621466217,79.35543862104552,33.295105667493004,2619855,Engineer,1953,0
678,2023-12-20,4650057272029183,CVS,online,95.8089385693635,John,Smith,Pine Rd,Chicago,NY,39430,1997-08-25,TXN000678,-44.66639477777238,-137.52756020267074,-55.09299234947752,-72.79665363745241,9472407,Engineer,1987,0
679,2023-11-12,4527472583690471,Amazon,shopping,299.1002220644465,Jane,Johnson,Main St,New York,CA,38834,2012-08-15,TXN000679,49.91438666590528,119.95540448769447,-60.89897960033193,-160.02334041441816,8172170,Engineer,1979,0
680,2023-10-26,4953366024543515,CVS,online,208.63041284923173,John,Johnson,Pine Rd,Los Angeles,CA,34435,2003-05-18,TXN000680,82.27927728000924,74.02312950485185,-46.70368442712954,-179.09008206051277,7804833,Manager,1995,0
681,2023-04-05,4962216067580679,Starbucks,online,67.56127909080521,Mike,Smith,Pine Rd,New York,CA,97212,2001-09-27,TXN000681,35.42319251358143,27.84302107069331,2.7984589335255805,-143.5856191493657,2527850,Teacher,1969,0
682,2023-03-04,4685796541291221,CVS,gas,18.78273425081963,Jane,Johnson,Pine Rd,Chicago,NY,65797,2005-06-06,TXN000682,17.285428970964205,140.30472052190038,12.54683376637378,105.21025205904658,2796655,Teacher,1975,0
683,2023-09-02,4220757998853040,Target,shopping,313.2524797349525,Mike,Williams,Pine Rd,New York,NY,53554,2012-04-17,TXN000683,-7.1304883784927,72.11028739817056,-50.11318252089948,166.11527245800136,9602496,Manager,1964,0
684,2023-12-06,4774395013308304,Target,shopping,404.3449940756174,Jane,Brown,Pine Rd,New York,NY,64555,2005-09-14,TXN000684,-24.406224120827417,-107.38801345283085,46.192101856190135,-26.29216825876108,8670767,Manager,1956,0
685,2023-07-23,4030491908230998,Starbucks,grocery,421.7977524458383,Mike,Smith,Oak Ave,New York,NY,95350,2012-09-28,TXN000685,-26.459144825069473,-25.291662812759967,-34.28042950752286,4.566223241979401,2158652,Doctor,1956,0
686,2023-07-28,4672179056860332,Amazon,online,243.94316917308257,Jane,Brown,Pine Rd,New York,IL,24716,2020-06-27,TXN000686,24.547087027726306,-2.1445679031360214,75.98363859529385,-127.1346591335666,5054661,Doctor,1999,0
687,2023-04-13,4415418280753732,Amazon,gas,389.84045625528086,Jane,Williams,Oak Ave,Chicago,NY,70261,1993-03-28,TXN000687,45.22916104879425,-160.12165436985396,28.210087162211508,18.371286964856523,5606003,Teacher,1978,0
688,2023-10-08,4129330004859819,Walmart,online,338.05933107682966,Jane,Smith,Pine Rd,Chicago,CA,37528,2019-03-11,TXN000688,32.13307250719458,163.6695048096201,-11.456785025349902,-127.92423527748834,8232819,Manager,1972,0
689,2023-03-10,4274604932880470,Starbucks,online,363.50599111207094,Jane,Brown,Oak Ave,Los Angeles,NY,11995,2020-10-31,TXN000689,-54.28618178515871,-133.71218611312375,52.184160306512155,40.03715923157881,4428349,Doctor,1983,0
690,2023-04-29,4959203841582087,CVS,grocery,248.83650758479797,Sarah,Brown,Oak Ave,New York,IL,32414,1996-08-31,TXN000690,-1.0823075741715797,71.08605620162166,57.22463268839965,155.97312032910736,9392302,Manager,1969,0
691,2023-06-05,4865642231876807,Starbucks,online,318.5388114198529,Mike,Williams,Main St,New York,IL,23844,2013-12-14,TXN000691,52.49521299295134,2.2431729927168647,-37.71331099039014,-109.54852585090575,1777588,Manager,1964,0
692,2023-07-05,4261652612608086,Walmart,gas,403.7353272201482,Mike,Brown,Pine Rd,Los Angeles,IL,46659,2003-07-05,TXN000692,-4.373265925969875,-170.77239004160788,-28.85138210950482,95.2429385005567,8609469,Teacher,1982,0
693,2023-03-30,4272862102850944,Starbucks,gas,201.9526669007264,Sarah,Williams,Main St,New York,CA,25522,2013-02-20,TXN000693,6.592190352388897,152.9090913111702,78.47192767114862,-171.53912778540334,2948493,Teacher,1966,0
694,2023-02-11,4033452650425778,Starbucks,grocery,403.9595559294539,Jane,Johnson,Main St,Los Angeles,NY,84034,2011-04-08,TXN000694,48.804488670747986,126.66125117481596,-60.34661309461106,-44.82099312421644,4494045,Manager,1969,0
695,2023-08-11,4529514085572066,Walmart,online,298.0483371805861,Jane,Williams,Pine Rd,Chicago,NY,52322,2015-02-22,TXN000695,29.027755127716475,8.732854045380776,-82.41292494667184,-140.13053718101673,8622984,Engineer,1962,0
696,2023-04-16,4433856274181136,Amazon,gas,87.1210070635392,Mike,Johnson,Main St,Los Angeles,NY,77638,2012-09-19,TXN000696,-16.317914241169333,-97.5807589897997,-8.270041930281153,-53.1088410255482,1648487,Engineer,1993,0
697,2023-08-01,4359009910669459,CVS,online,17.218657826169384,Sarah,Smith,Pine Rd,New York,CA,18524,2010-09-09,TXN000697,71.17428801495942,-136.21575935516609,54.21778204385322,-117.52670893000194,7424332,Manager,1973,0
